step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
336,PAYMENT,25545.3,C1599388160,18728.91,0.0,M538636715,0.0,0.0,0,0
370,PAYMENT,4469.48,C1042900540,0.0,0.0,M1152919252,0.0,0.0,0,0
350,PAYMENT,33882.57,C1849857031,28023.53,0.0,M1480837229,0.0,0.0,0,0
283,PAYMENT,3535.75,C1574222498,4573.0,1037.25,M1699538081,0.0,0.0,0,0
133,CASH_OUT,119091.8,C1162821443,309316.44,190224.64,C1764203088,325926.71,445018.51,0,0
13,TRANSFER,1333980.13,C1731986979,36368.48,0.0,C363595983,2106532.72,3922231.74,0,0
234,PAYMENT,6012.89,C1803889289,0.0,0.0,M1684352370,0.0,0.0,0,0
236,PAYMENT,2275.12,C209312981,90030.0,87754.88,M2131993018,0.0,0.0,0,0
347,PAYMENT,27597.54,C1168906249,0.0,0.0,M2139368451,0.0,0.0,0,0
323,TRANSFER,985874.92,C1713544188,0.0,0.0,C1015415004,5662615.79,6648490.71,0,0
374,CASH_OUT,101439.21,C682431853,45728.36,0.0,C716378745,914635.57,1016074.78,0,0
330,CASH_IN,21814.21,C1428782749,42282.0,64096.21,C1545208835,121272.97,99458.76,0,0
305,CASH_OUT,346982.02,C2050506863,2067.0,0.0,C1740756121,772863.7,1119845.72,0,0
161,PAYMENT,320.94,C1435846984,0.0,0.0,M777166369,0.0,0.0,0,0
235,PAYMENT,1850.15,C1675317636,219.0,0.0,M2068517424,0.0,0.0,0,0
253,CASH_OUT,49356.28,C734088309,0.0,0.0,C704690968,1030677.94,803249.74,0,0
41,CASH_IN,70916.82,C632220848,25593016.11,25663932.93,C1777497364,814177.86,743261.04,0,0
20,TRANSFER,78347.09,C1431962729,0.0,0.0,C233609651,271580.35,279289.07,0,0
141,PAYMENT,6846.63,C1295349424,534.0,0.0,M1683161596,0.0,0.0,0,0
325,CASH_OUT,9414.36,C570913055,5474.0,0.0,C1006339941,0.0,9414.36,0,0
416,TRANSFER,3019699.77,C271621902,3019699.77,0.0,C1299567752,0.0,0.0,1,0
345,PAYMENT,14617.91,C2112126744,175832.62,161214.71,M30820925,0.0,0.0,0,0
228,CASH_IN,286424.93,C270645989,15156232.83,15442657.76,C692072890,890088.24,603663.31,0,0
274,CASH_IN,17605.49,C1406165378,9074692.58,9092298.07,C1228091973,38972.96,21367.47,0,0
348,PAYMENT,55700.3,C464789497,0.0,0.0,M511033304,0.0,0.0,0,0
212,CASH_OUT,46794.75,C1607743824,579.0,0.0,C167719989,399674.86,446469.61,0,0
17,CASH_IN,13647.07,C1432587763,4566871.88,4580518.95,C98266700,20732.58,7085.51,0,0
256,PAYMENT,10313.92,C1839650703,798597.0,788283.08,M525826578,0.0,0.0,0,0
284,CASH_IN,100918.06,C70165989,10.0,100928.06,C34704443,351820.45,250902.39,0,0
210,CASH_OUT,171011.47,C101655543,36422.0,0.0,C1890880361,1395858.79,1566870.27,0,0
15,CASH_OUT,221647.99,C1258536459,78248.07,0.0,C1800300217,511057.31,389491.26,0,0
189,PAYMENT,7705.06,C643980660,10259.0,2553.94,M935333584,0.0,0.0,0,0
282,PAYMENT,5517.47,C1903691352,0.0,0.0,M2038396300,0.0,0.0,0,0
153,CASH_OUT,192723.85,C257017310,0.0,0.0,C682451393,5359029.02,5551752.87,0,0
322,PAYMENT,12210.37,C1194230000,0.0,0.0,M695589079,0.0,0.0,0,0
254,TRANSFER,591159.5,C1654923779,591159.5,0.0,C931026278,0.0,0.0,1,0
722,TRANSFER,444766.43,C1510579815,444766.43,0.0,C710501124,0.0,0.0,1,0
263,PAYMENT,3935.5,C1651402923,30151.46,26215.96,M936106268,0.0,0.0,0,0
406,CASH_OUT,2426076.89,C1262578601,2426076.89,0.0,C1211515404,44160.09,2470236.98,1,0
332,PAYMENT,22884.74,C885573320,213117.59,190232.85,M291222303,0.0,0.0,0,0
13,CASH_IN,239853.44,C2112702102,396242.91,636096.35,C363670542,475066.76,373561.58,0,0
19,CASH_OUT,129892.89,C1361363903,7084.0,0.0,C1344799228,82159.32,212052.2,0,0
353,CASH_OUT,238858.49,C296792693,55168.0,0.0,C835189033,0.0,238858.49,0,0
229,PAYMENT,11349.37,C815481521,0.0,0.0,M1512029015,0.0,0.0,0,0
159,PAYMENT,7477.65,C119281402,153259.0,145781.35,M1818375526,0.0,0.0,0,0
322,TRANSFER,1173199.28,C650375906,82614.0,0.0,C2121327429,0.0,1173199.28,0,0
235,CASH_IN,76447.1,C1877749103,5430843.11,5507290.21,C1761313958,430081.96,353634.86,0,0
212,CASH_IN,104001.29,C746071399,7502513.0,7606514.29,C1669276914,313805.99,209804.7,0,0
161,CASH_OUT,270893.82,C366437590,0.0,0.0,C932569333,3354852.38,3625746.2,0,0
262,CASH_OUT,218074.57,C90566607,218074.57,0.0,C584575879,162623.65,380698.21,1,0
17,PAYMENT,54860.63,C1084623990,0.0,0.0,M590277479,0.0,0.0,0,0
308,CASH_IN,229412.67,C1862862476,25823.0,255235.67,C172395929,16211.0,0.0,0,0
212,CASH_OUT,110285.01,C671162264,5875.0,0.0,C1359877950,0.0,110285.01,0,0
38,CASH_OUT,310755.03,C1281366007,1407.0,0.0,C601673561,322266.0,633021.03,0,0
46,PAYMENT,739.49,C360185130,336336.0,335596.51,M1574740865,0.0,0.0,0,0
346,PAYMENT,6488.5,C1304722608,0.0,0.0,M935794399,0.0,0.0,0,0
281,CASH_OUT,75123.8,C1848957014,0.0,0.0,C327575460,105237.61,180361.41,0,0
523,CASH_OUT,951451.17,C1441123126,951451.17,0.0,C667076483,1430666.86,2382118.03,1,0
13,CASH_OUT,190945.05,C2007631465,0.0,0.0,C1354952534,4857388.87,5048333.92,0,0
179,PAYMENT,17080.85,C333928727,88528.65,71447.8,M968163350,0.0,0.0,0,0
13,PAYMENT,25220.56,C1049288187,118.0,0.0,M1632009868,0.0,0.0,0,0
189,PAYMENT,9990.08,C1054933412,1082.0,0.0,M1085824832,0.0,0.0,0,0
687,CASH_OUT,296348.33,C1322880767,31010.0,0.0,C1415904645,0.0,296348.33,0,0
234,CASH_OUT,159491.98,C1831171445,554.0,0.0,C877436162,308734.88,468226.86,0,0
351,TRANSFER,6721321.33,C1914099833,6721321.33,0.0,C1517275009,0.0,0.0,1,0
37,CASH_IN,624723.54,C48767001,82815.0,707538.54,C1708458655,221351.15,0.0,0,0
281,PAYMENT,32971.92,C413813269,0.0,0.0,M570965014,0.0,0.0,0,0
186,CASH_OUT,33626.99,C346599223,0.0,0.0,C1246912473,107721.94,141348.94,0,0
239,TRANSFER,63944.13,C339788148,63944.13,0.0,C912209557,0.0,0.0,1,0
251,CASH_OUT,84115.18,C638982404,0.0,0.0,C1356234209,486053.7,570168.88,0,0
259,PAYMENT,13671.4,C1467124305,28896.0,15224.6,M792019417,0.0,0.0,0,0
323,CASH_OUT,87654.25,C1090175876,334741.62,247087.37,C1725979001,924511.2,1012165.45,0,0
687,CASH_IN,87028.12,C1127263901,0.0,87028.12,C1084314216,716800.28,629772.16,0,0
178,PAYMENT,8437.43,C1642174106,0.0,0.0,M541364456,0.0,0.0,0,0
131,CASH_IN,16273.4,C2002405442,4644217.57,4660490.96,C27410286,117615.19,101341.79,0,0
131,PAYMENT,13871.86,C710772032,0.0,0.0,M83119231,0.0,0.0,0,0
210,TRANSFER,1251279.51,C1219330212,0.0,0.0,C1086158899,6442936.03,7694215.54,0,0
236,CASH_IN,202378.85,C586203527,4399895.16,4602274.01,C567756386,1901176.91,1698798.06,0,0
282,TRANSFER,49083.58,C321493948,547677.0,498593.42,C12435710,80737.76,129821.34,0,0
34,CASH_OUT,249069.69,C156347761,130.0,0.0,C1080707081,204759.99,453829.68,0,0
380,CASH_IN,141917.95,C202469365,17156.0,159073.95,C509413687,101888.38,0.0,0,0
361,CASH_OUT,1276300.86,C2057725638,1276300.86,0.0,C1094429579,0.0,1276300.86,1,0
40,CASH_OUT,26950.06,C1112574505,26950.06,0.0,C30015547,255430.21,282380.27,1,0
212,PAYMENT,24599.64,C661255838,0.0,0.0,M1379594644,0.0,0.0,0,0
201,PAYMENT,46390.36,C1569966304,94389.1,47998.74,M1735376343,0.0,0.0,0,0
261,TRANSFER,30257.41,C327717350,0.0,0.0,C173852797,2405223.37,2435480.78,0,0
283,CASH_IN,383582.99,C458524069,4837608.56,5221191.55,C1724040228,1403202.26,1019619.27,0,0
273,CASH_OUT,296212.67,C1654886923,296212.67,0.0,C1932157350,88494.23,384706.9,1,0
326,CASH_OUT,273684.34,C202003041,0.0,0.0,C549193644,3708155.93,3981840.27,0,0
184,PAYMENT,17980.99,C526478164,21187.0,3206.01,M1948726056,0.0,0.0,0,0
188,CASH_OUT,76241.44,C1529191094,92551.0,16309.56,C354579271,71749.26,147990.71,0,0
48,PAYMENT,2061.7,C13022316,20750.0,18688.3,M824036496,0.0,0.0,0,0
157,CASH_OUT,12171.31,C709616683,0.0,0.0,C818550400,421170.25,837474.09,0,0
190,CASH_OUT,10000000.0,C950353738,10000000.0,0.0,C1401949177,2876.18,10002876.18,1,0
154,CASH_IN,156963.23,C1151683584,5530.0,162493.23,C619950375,651000.04,494036.81,0,0
398,CASH_IN,18156.51,C1520032330,10888178.94,10906335.45,C344408152,24161.41,6004.9,0,0
38,CASH_OUT,68148.32,C1584281658,0.0,0.0,C741023632,256185.64,324333.95,0,0
206,PAYMENT,5228.63,C1442437858,0.0,0.0,M1101119541,0.0,0.0,0,0
311,CASH_OUT,2479691.37,C1805381656,2479691.37,0.0,C1314078496,16351.96,2496043.32,1,0
140,DEBIT,127.63,C1795165613,51984.0,51856.37,C1626831531,3960005.47,3960133.1,0,0
613,TRANSFER,980310.0,C1356928798,980310.0,0.0,C1467512212,0.0,0.0,1,0
163,TRANSFER,134194.59,C316784641,134194.59,0.0,C1951372697,0.0,0.0,1,0
302,PAYMENT,56594.9,C154080001,0.0,0.0,M468572922,0.0,0.0,0,0
183,CASH_IN,52067.71,C10434523,5627657.73,5679725.44,C1835351318,263236.64,211168.94,0,0
542,CASH_IN,433734.44,C412370247,271252.13,704986.57,C655344924,32082707.69,31648973.25,0,0
18,CASH_OUT,226070.29,C921087374,13387.0,0.0,C681182388,466746.55,692816.84,0,0
282,CASH_OUT,150022.39,C2026183745,12309.0,0.0,C613366074,327429.7,477452.09,0,0
477,TRANSFER,9639524.7,C1490771263,9639524.7,0.0,C486822956,0.0,0.0,1,0
327,CASH_OUT,41330.72,C1892236881,0.0,0.0,C1000113023,7355174.6,7396505.32,0,0
138,PAYMENT,22169.24,C2092463325,24721.0,2551.76,M849701405,0.0,0.0,0,0
285,CASH_IN,329288.85,C273255522,9485484.29,9814773.14,C1016060070,1540755.64,1211466.79,0,0
34,CASH_IN,436612.58,C778373155,105026.0,541638.58,C972333343,90623.66,0.0,0,0
462,CASH_OUT,4342582.37,C978314426,4342582.37,0.0,C1219260366,5398482.58,9741064.96,1,0
185,PAYMENT,3363.85,C288999741,0.0,0.0,M329892540,0.0,0.0,0,0
296,TRANSFER,10000000.0,C1734365365,15591414.49,5591414.49,C1564795146,0.0,0.0,1,0
282,CASH_OUT,16296.46,C1171189055,16296.46,0.0,C1751518274,0.0,16296.46,1,0
96,CASH_OUT,10000000.0,C333142995,10000000.0,0.0,C1990623385,841522.24,10841522.24,1,0
253,TRANSFER,2844473.26,C937162782,50016.0,0.0,C1469943012,50424.05,2894897.31,0,0
186,CASH_OUT,126356.02,C255121490,198088.0,71731.98,C1410200233,417587.34,543943.36,0,0
44,PAYMENT,6012.91,C372092398,0.0,0.0,M1377214902,0.0,0.0,0,0
501,TRANSFER,1254775.16,C22591109,1254775.16,0.0,C1801693441,0.0,0.0,1,0
393,CASH_OUT,290198.92,C1130239772,290198.92,0.0,C1799856639,0.0,290198.92,1,0
283,PAYMENT,5372.87,C1745959332,0.0,0.0,M1052977148,0.0,0.0,0,0
119,CASH_OUT,1082718.08,C1700746062,1082718.08,0.0,C2094758732,0.0,1082718.08,1,0
164,CASH_IN,249614.38,C752362838,3076225.96,3325840.34,C683473096,477937.39,228323.01,0,0
164,CASH_IN,124106.9,C1881369269,717.0,124823.9,C205868303,1001507.5,877400.6,0,0
350,PAYMENT,15730.6,C407262452,145808.82,130078.21,M1437081037,0.0,0.0,0,0
235,CASH_OUT,12662.82,C1199352575,27412.0,14749.18,C60435424,962930.48,975593.3,0,0
194,CASH_IN,223852.07,C1231674361,849571.62,1073423.69,C1995937719,1056638.03,832785.96,0,0
730,CASH_OUT,156396.46,C1659635357,156396.46,0.0,C876852627,842357.16,998753.62,1,0
9,CASH_IN,35953.68,C1120964489,2486795.09,2522748.77,C678308721,187326.82,151373.14,0,0
38,CASH_OUT,124301.81,C50785006,0.0,0.0,C1827739716,633908.02,758209.83,0,0
378,TRANSFER,192815.77,C2040900392,192815.77,0.0,C623153893,0.0,0.0,1,0
345,CASH_OUT,94258.49,C260836245,0.0,0.0,C1870258118,4978646.02,4751097.37,0,0
68,TRANSFER,1858515.57,C1530003925,1858515.57,0.0,C1195646619,0.0,0.0,1,0
40,CASH_OUT,219177.46,C1981949927,41797.0,0.0,C1523763819,143127.82,362305.28,0,0
13,CASH_IN,21254.98,C1380475093,449862.24,471117.22,C1672442904,120940.57,40345.13,0,0
17,CASH_IN,451912.5,C1655708888,1842145.98,2294058.47,C916909945,768695.05,316782.55,0,0
304,CASH_IN,356329.75,C787879349,11899.0,368228.75,C734851371,1357189.32,1000859.57,0,0
259,CASH_OUT,76276.87,C622628894,72.0,0.0,C389084886,2907461.92,2983738.78,0,0
211,CASH_OUT,209122.11,C1371107880,224.0,0.0,C1100685336,1106481.82,1315603.94,0,0
285,PAYMENT,15727.29,C740629699,0.0,0.0,M1231262090,0.0,0.0,0,0
646,TRANSFER,43071.62,C1047530413,43071.62,0.0,C665289555,0.0,0.0,1,0
452,CASH_OUT,7578130.45,C1390409394,7578130.45,0.0,C1709267320,1922837.25,9500967.7,1,0
274,PAYMENT,5482.02,C1930641699,103628.0,98145.98,M1248483428,0.0,0.0,0,0
351,CASH_OUT,315857.55,C1000074914,8851.85,0.0,C1191144101,9058353.64,9374211.19,0,0
303,PAYMENT,427.99,C536989501,374971.0,374543.01,M628991952,0.0,0.0,0,0
237,PAYMENT,2141.76,C798144567,0.0,0.0,M1790652268,0.0,0.0,0,0
43,TRANSFER,219963.43,C1774669590,82431.0,0.0,C1628577870,674888.45,894851.88,0,0
617,CASH_IN,238784.65,C644662995,4693571.76,4932356.4,C157569271,400961.87,162177.22,0,0
155,CASH_IN,50634.01,C1917166229,17419263.12,17469897.14,C260934443,2481657.51,2431023.5,0,0
203,CASH_IN,120806.06,C1073162370,4060048.09,4180854.15,C468989525,1231823.39,1111017.33,0,0
258,CASH_OUT,198566.29,C430962599,13162.0,0.0,C2075441790,234976.69,433542.98,0,0
402,CASH_OUT,295739.7,C1467638219,29835.0,0.0,C1349385932,118587.04,414326.74,0,0
400,PAYMENT,8439.69,C463463998,0.0,0.0,M1093780580,0.0,0.0,0,0
319,CASH_OUT,1033878.67,C997616929,1033878.67,0.0,C1469065727,6177505.77,7211384.44,1,0
13,TRANSFER,492541.01,C375355852,0.0,0.0,C805457887,563144.98,1055685.99,0,0
134,CASH_IN,324260.42,C454206372,132905.15,457165.57,C1028574311,13043844.93,12719584.5,0,0
278,CASH_IN,174961.83,C504720760,67079.29,242041.12,C1389038674,550083.64,375121.81,0,0
43,PAYMENT,123.62,C272703992,0.0,0.0,M1249378561,0.0,0.0,0,0
43,PAYMENT,6755.5,C830760580,341.0,0.0,M809771318,0.0,0.0,0,0
330,CASH_OUT,86844.69,C202723643,0.0,0.0,C93790211,163300.87,250145.55,0,0
11,CASH_IN,358367.54,C601858677,296836.35,655203.89,C404888821,424960.82,66593.28,0,0
398,CASH_OUT,269426.99,C1252102362,30483.0,0.0,C432396796,61110.97,330537.96,0,0
323,PAYMENT,20425.86,C306662112,0.0,0.0,M445799596,0.0,0.0,0,0
307,CASH_OUT,139607.19,C374521357,0.0,0.0,C756304246,275405.81,415013.01,0,0
209,CASH_OUT,87151.86,C1536707795,0.0,0.0,C155649911,402885.41,490037.26,0,0
10,TRANSFER,475262.82,C1679629000,0.0,0.0,C333422901,1108102.77,1583365.58,0,0
332,PAYMENT,12015.68,C140493491,0.0,0.0,M125152451,0.0,0.0,0,0
275,TRANSFER,2607790.58,C1448180572,2607790.58,0.0,C669935594,0.0,0.0,1,0
227,PAYMENT,45257.54,C1324810353,5032.0,0.0,M568603443,0.0,0.0,0,0
210,CASH_OUT,93231.14,C92877279,361242.0,268010.86,C1317542021,286799.23,380030.37,0,0
405,CASH_OUT,269472.43,C1268980637,0.0,0.0,C381589973,449864.29,719336.72,0,0
404,PAYMENT,5368.13,C262762398,880.27,0.0,M1504677699,0.0,0.0,0,0
604,CASH_OUT,203848.61,C972076010,203848.61,0.0,C785941679,188810.39,392659.0,1,0
380,PAYMENT,8482.99,C1273020861,0.0,0.0,M1733063136,0.0,0.0,0,0
376,CASH_IN,158866.85,C151196936,6469.0,165335.85,C1171682634,23805.59,0.0,0,0
132,PAYMENT,15392.24,C335235521,0.0,0.0,M1931429254,0.0,0.0,0,0
95,CASH_OUT,53062.52,C530884257,53062.52,0.0,C901438460,4256174.24,4309236.76,1,0
223,TRANSFER,181588.3,C883385681,181588.3,0.0,C57838104,0.0,0.0,1,0
208,TRANSFER,3864609.52,C1437293424,3864609.52,0.0,C210615466,0.0,0.0,1,0
229,CASH_OUT,129557.33,C630048699,0.0,0.0,C1434854708,441076.38,570633.71,0,0
351,CASH_IN,126742.61,C584148519,3432656.38,3559398.99,C2145326346,2534972.92,2408230.31,0,0
585,CASH_IN,268380.67,C1329448931,5378895.29,5647275.97,C671486258,722825.11,454444.43,0,0
276,CASH_OUT,124696.98,C34452419,124696.98,0.0,C390493642,8717728.23,8842425.21,1,0
378,PAYMENT,11684.63,C840409144,447.0,0.0,M1328391526,0.0,0.0,0,0
42,PAYMENT,14681.52,C1117735245,19789.0,5107.48,M1007141600,0.0,0.0,0,0
544,PAYMENT,15179.95,C1257624063,10600.0,0.0,M1358727518,0.0,0.0,0,0
352,TRANSFER,86196.43,C553176963,19993.0,0.0,C1553798437,28941.27,115137.7,0,0
356,CASH_IN,179342.35,C1066961723,723406.72,902749.08,C698218857,1990006.83,1810664.48,0,0
732,TRANSFER,417129.11,C661000203,417129.11,0.0,C1308507305,0.0,0.0,1,0
424,TRANSFER,5475018.52,C889342614,5475018.52,0.0,C542998030,0.0,0.0,1,0
426,CASH_OUT,146307.9,C2010576140,345032.24,198724.33,C518686874,629217.07,775524.97,0,0
74,CASH_OUT,1311150.9,C605093641,1311150.9,0.0,C721605153,0.0,1311150.9,1,0
184,TRANSFER,90346.05,C1877543118,90346.05,0.0,C248812061,0.0,0.0,1,0
718,TRANSFER,66941.04,C832223915,66941.04,0.0,C1284075607,0.0,0.0,1,0
376,CASH_IN,220074.7,C1712588781,3010.0,223084.7,C1982808552,129258.16,0.0,0,0
209,CASH_OUT,207248.12,C424344158,154265.0,0.0,C1930520384,49992.44,257240.56,0,0
77,TRANSFER,239473.85,C729877384,239473.85,0.0,C1610940627,0.0,0.0,1,0
380,TRANSFER,947601.12,C634980889,0.0,0.0,C187845577,5599050.52,6546651.64,0,0
58,CASH_OUT,1789155.73,C853148295,1789155.73,0.0,C439525493,2031388.61,3820544.34,1,0
208,CASH_OUT,297150.39,C1522119287,0.0,0.0,C325982869,7411177.43,7975605.52,0,0
235,CASH_OUT,162092.86,C1717831147,0.0,0.0,C1016010587,733534.09,895626.96,0,0
153,PAYMENT,3336.1,C642223655,32063.0,28726.9,M812105652,0.0,0.0,0,0
578,CASH_OUT,118106.94,C984782155,118106.94,0.0,C1461492607,1908450.58,2026557.52,1,0
375,PAYMENT,8658.06,C1566264836,19722.0,11063.94,M270015998,0.0,0.0,0,0
17,PAYMENT,6373.32,C1811545226,10969.0,4595.68,M2086229826,0.0,0.0,0,0
686,PAYMENT,12485.28,C1881582412,18390.64,5905.36,M1611864749,0.0,0.0,0,0
235,CASH_OUT,278850.53,C40717653,10224.0,0.0,C1979147667,148106.35,426956.87,0,0
163,PAYMENT,8762.97,C853501994,5478.0,0.0,M1387326189,0.0,0.0,0,0
228,PAYMENT,3737.92,C2140050027,0.0,0.0,M1901354620,0.0,0.0,0,0
186,PAYMENT,1520.23,C2056392046,150.0,0.0,M1931321773,0.0,0.0,0,0
277,PAYMENT,16017.66,C1755797659,130520.0,114502.34,M1112572374,0.0,0.0,0,0
259,PAYMENT,1084.0,C455786416,200100.22,199016.22,M1358430034,0.0,0.0,0,0
213,CASH_IN,167114.42,C249051551,22420770.79,22587885.21,C55097636,571549.97,404435.55,0,0
212,CASH_OUT,62438.26,C1198473549,710256.0,647817.74,C2116224443,2709.73,65147.99,0,0
38,TRANSFER,355592.67,C756796662,0.0,0.0,C1750878383,1388856.76,1744449.43,0,0
520,CASH_OUT,3283695.97,C547834649,3283695.97,0.0,C1618701019,154559.87,3438255.84,1,0
139,PAYMENT,17858.18,C249085249,0.0,0.0,M1601720430,0.0,0.0,0,0
286,PAYMENT,1250.48,C246730857,483442.66,482192.19,M558260532,0.0,0.0,0,0
185,CASH_IN,462807.96,C1540321411,19873.0,482680.96,C1344346606,45393.96,0.0,0,0
44,PAYMENT,2778.2,C503921049,19070.0,16291.8,M1709992928,0.0,0.0,0,0
661,CASH_OUT,18484.59,C447702794,15592.0,0.0,C544948057,460175.58,478660.18,0,0
374,CASH_OUT,70838.57,C307512092,0.0,0.0,C2055691562,311059.35,381897.91,0,0
476,PAYMENT,45247.98,C682355527,0.0,0.0,M1115794872,0.0,0.0,0,0
538,PAYMENT,19763.98,C1629919142,16727.59,0.0,M127283589,0.0,0.0,0,0
139,PAYMENT,23596.71,C1675703565,0.0,0.0,M75565443,0.0,0.0,0,0
354,CASH_OUT,359772.64,C362358813,897.0,0.0,C1526476928,567084.38,926857.02,0,0
443,CASH_OUT,1795622.71,C142314551,1795622.71,0.0,C1793840709,307814.85,2103437.56,1,0
323,CASH_OUT,505697.16,C1447015121,20235.0,0.0,C1107177387,4055358.96,4561056.12,0,0
389,CASH_OUT,9060955.18,C896720879,9060955.18,0.0,C779650292,271460.43,9332415.62,1,0
129,CASH_OUT,68232.99,C1421595820,0.0,0.0,C1238163567,1025373.73,1093606.72,0,0
298,PAYMENT,14005.24,C1158049843,2049.0,0.0,M2130436713,0.0,0.0,0,0
277,CASH_IN,215069.55,C606285004,4367433.67,4582503.22,C1509887574,1063959.39,848889.85,0,0
283,CASH_OUT,248730.69,C546022566,0.0,0.0,C1845475495,631650.86,880381.55,0,0
381,PAYMENT,20550.68,C2094857231,0.0,0.0,M1855246152,0.0,0.0,0,0
705,TRANSFER,989954.57,C546490249,989954.57,0.0,C615181247,0.0,0.0,1,0
131,TRANSFER,126893.13,C1617819043,11293.0,0.0,C1932267371,5712968.91,5839862.05,0,0
159,CASH_OUT,206462.96,C443654062,116429.0,0.0,C1607869953,0.0,206462.96,0,0
36,CASH_IN,200588.19,C1272852606,488365.94,688954.13,C484967382,992187.72,791599.53,0,0
540,CASH_OUT,155666.02,C1407937328,30989.0,0.0,C1170913393,196782.59,352448.62,0,0
427,TRANSFER,474195.1,C1577661477,474195.1,0.0,C984902838,0.0,0.0,1,0
20,PAYMENT,1909.08,C1726433074,178409.8,176500.73,M990223561,0.0,0.0,0,0
394,CASH_IN,140958.95,C1205115296,1066566.68,1207525.63,C131960943,4314130.82,4173171.87,0,0
188,CASH_IN,96153.91,C1509304745,9216100.33,9312254.24,C1060593416,418291.06,322137.15,0,0
163,CASH_IN,84562.32,C784193750,2147014.09,2231576.41,C678827360,750745.05,666182.73,0,0
309,CASH_OUT,189974.21,C1098253871,0.0,0.0,C751058826,3922788.23,4112762.43,0,0
216,CASH_IN,188082.94,C1654366986,2999001.15,3187084.09,C1763305509,4420344.03,4232261.09,0,0
178,PAYMENT,5411.88,C557861030,35305.0,29893.12,M667710124,0.0,0.0,0,0
651,TRANSFER,130777.09,C527353912,130777.09,0.0,C99611102,0.0,0.0,1,0
280,CASH_IN,8662.02,C1460661799,131014.0,139676.02,C844303187,0.0,0.0,0,0
273,CASH_IN,264967.83,C801201995,10802.0,275769.83,C589884418,9518402.65,9253434.81,0,0
494,CASH_OUT,503620.99,C755656980,503620.99,0.0,C432121402,0.0,503620.99,1,0
7,CASH_IN,125471.79,C1993004305,6531820.49,6657292.28,C75457651,147729.65,22257.86,0,0
280,CASH_OUT,348358.68,C149949276,32134.0,0.0,C346648606,0.0,348358.68,0,0
182,CASH_OUT,16999.89,C714268924,19007.0,2007.11,C1830766179,0.0,16999.89,0,0
303,CASH_OUT,152261.69,C1178641481,28149.0,0.0,C167768781,29106.78,181368.47,0,0
157,PAYMENT,9004.71,C1940680096,177802.04,168797.34,M1521899746,0.0,0.0,0,0
12,CASH_OUT,472173.04,C1602855035,17406.39,0.0,C154319946,954918.16,903582.18,0,0
698,TRANSFER,1242226.78,C2110278215,1242226.78,0.0,C749611151,0.0,0.0,1,0
362,TRANSFER,7677120.59,C2068656014,7677120.59,0.0,C1266729216,0.0,0.0,1,0
284,CASH_OUT,83612.3,C728807477,106931.0,23318.7,C1851709194,1494745.38,1578357.69,0,0
351,PAYMENT,1513.18,C173842159,21214.0,19700.82,M718890147,0.0,0.0,0,0
588,PAYMENT,4375.0,C2107640137,0.0,0.0,M1069431972,0.0,0.0,0,0
255,PAYMENT,1429.53,C1422871485,0.0,0.0,M2117032472,0.0,0.0,0,0
139,PAYMENT,11350.01,C280272491,0.0,0.0,M1155356749,0.0,0.0,0,0
303,CASH_IN,237781.91,C1919624429,21692770.54,21930552.45,C2089288647,457915.21,220133.29,0,0
9,PAYMENT,15451.28,C634816380,169473.87,154022.59,M388829732,0.0,0.0,0,0
375,CASH_OUT,181288.19,C422505570,30602.0,0.0,C1740852435,18695074.95,18876363.14,0,0
284,CASH_OUT,558050.49,C157484257,558050.49,0.0,C2055772170,105134.97,810052.81,1,0
228,CASH_OUT,538526.99,C734112992,0.0,0.0,C597059420,687596.82,1226123.81,0,0
398,PAYMENT,12800.55,C1549978051,0.0,0.0,M1060146686,0.0,0.0,0,0
656,CASH_OUT,120232.47,C423144410,0.0,0.0,C173502628,1950815.01,2071047.48,0,0
374,CASH_IN,62575.41,C1401369479,10054217.48,10116792.89,C798637064,308621.98,246046.57,0,0
345,CASH_OUT,128936.95,C1177265377,128936.95,0.0,C1158181997,1741561.22,1870498.17,1,0
138,CASH_IN,157405.38,C1227809352,2183678.51,2341083.89,C819784450,177096.9,19691.52,0,0
253,CASH_IN,326529.75,C762216124,8661791.86,8988321.61,C967097065,1179003.36,852473.61,0,0
402,CASH_OUT,21217.18,C699180666,49591.0,28373.82,C1137896409,65554.77,86771.95,0,0
240,PAYMENT,13471.99,C475918058,49528.0,36056.01,M140092725,0.0,0.0,0,0
625,CASH_OUT,10000000.0,C138482312,10000000.0,0.0,C1166027089,2160858.93,12160858.93,1,0
307,PAYMENT,17374.0,C632497967,47870.34,30496.35,M424193355,0.0,0.0,0,0
206,CASH_OUT,126770.22,C253399690,0.0,0.0,C1803350497,3408423.73,3535193.94,0,0
282,CASH_IN,58840.11,C938230449,24132.0,82972.11,C1755573980,0.0,0.0,0,0
17,PAYMENT,3842.48,C1268829282,20043.0,16200.52,M509511895,0.0,0.0,0,0
375,CASH_IN,213404.82,C432137699,112380.0,325784.82,C1307448388,64940.15,0.0,0,0
283,CASH_OUT,175372.68,C672085488,0.0,0.0,C1148560234,2301713.19,2477085.88,0,0
46,TRANSFER,94401.2,C2005159980,0.0,0.0,C508000580,4204610.58,4299011.78,0,0
